destination_country,province,worker_count
อินโดนีเซีย,สุโขทัย,8
อินโดนีเซีย,กำแพงเพชร,8
อินโดนีเซีย,นครพนม,8
อินโดนีเซีย,สระแก้ว,7
อินโดนีเซีย,ปราจีนบุรี,7
อินโดนีเซีย,สุพรรณบุรี,7
อินโดนีเซีย,กาญจนบุรี,7
อินโดนีเซีย,ยโสธร,5
อินโดนีเซีย,นครศรีธรรมราช,5
อินโดนีเซีย,อำนาจเจริญ,4
อินโดนีเซีย,หนองคาย,4
อินโดนีเซีย,ตาก,3
อินโดนีเซีย,ราชบุรี,3
อินโดนีเซีย,อ่างทอง,3
อินโดนีเซีย,สมุทรสาคร,3
อินโดนีเซีย,บึงกาฬ,3
อินโดนีเซีย,อุตรดิตถ์,3
อินโดนีเซีย,ระยอง,3
อินโดนีเซีย,ฉะเชิงเทรา,3
อินโดนีเซีย,ภูเก็ต,2
อินโดนีเซีย,ลำปาง,2
อินโดนีเซีย,ชุมพร,2
อินโดนีเซีย,น่าน,1
อินโดนีเซีย,เพชรบุรี,1
อินโดนีเซีย,สระบุรี,1
อินโดนีเซีย,ระนอง,1
อินโดนีเซีย,ชัยนาท,1
อินโดนีเซีย,สงขลา,1
อินโดนีเซีย,เลย,1
อินโดนีเซีย,กระบี่,1
อินโดนีเซีย,ประจวบคีรีขันธ์,1
อินโดนีเซีย,พังงา,44
อินโดนีเซีย,พระนครศรีอยุธยา,36
อินโดนีเซีย,ราชบุรี,22
อินโดนีเซีย,สงขลา,21
อินโดนีเซีย,ปทุมธานี,21
อินโดนีเซีย,อุดรธานี,17
อินโดนีเซีย,กรุงเทพมหานคร,17
อินโดนีเซีย,นครปฐม,15
อินโดนีเซีย,ภูเก็ต,15
อินโดนีเซีย,นครราชสีมา,14
อินโดนีเซีย,กาญจนบุรี,13
อินโดนีเซีย,ยะลา,10
อินโดนีเซีย,บุรีรัมย์,10
อินโดนีเซีย,มหาสารคาม,9
อินโดนีเซีย,ปัตตานี,9
อินโดนีเซีย,อุบลราชธานี,9
อินโดนีเซีย,นครศรีธรรมราช,9
อินโดนีเซีย,ศรีสะเกษ,8
อินโดนีเซีย,ลำปาง,8
อินโดนีเซีย,เชียงราย,8
อินโดนีเซีย,สมุทรปราการ,7
อินโดนีเซีย,เพชรบูรณ์,7
อินโดนีเซีย,ขอนแก่น,7
อินโดนีเซีย,สกลนคร,6
อินโดนีเซีย,ชุมพร,5
อินโดนีเซีย,นราธิวาส,5
อินโดนีเซีย,เลย,5
อินโดนีเซีย,อ่างทอง,5
อินโดนีเซีย,พิจิตร,5
อินโดนีเซีย,สุพรรณบุรี,5
อินโดนีเซีย,ร้อยเอ็ด,4
อินโดนีเซีย,ประจวบคีรีขันธ์,4
อินโดนีเซีย,พิษณุโลก,4
อินโดนีเซีย,สมุทรสงคราม,4
อินโดนีเซีย,กำแพงเพชร,4
อินโดนีเซีย,ชัยนาท,3
อินโดนีเซีย,นนทบุรี,3
อินโดนีเซีย,ลพบุรี,3
อินโดนีเซีย,สุราษฎร์ธานี,3
อินโดนีเซีย,พัทลุง,3
อินโดนีเซีย,ชัยภูมิ,3
อินโดนีเซีย,สระแก้ว,2
อินโดนีเซีย,ระยอง,2
อินโดนีเซีย,เชียงใหม่,2
อินโดนีเซีย,กาฬสินธุ์,2
อินโดนีเซีย,หนองคาย,2
อินโดนีเซีย,อุทัยธานี,1
อินโดนีเซีย,ยโสธร,1
อินโดนีเซีย,อุตรดิตถ์,1
อินโดนีเซีย,แพร่,1
อินโดนีเซีย,อำนาจเจริญ,1
อินโดนีเซีย,ตรัง,1
อินโดนีเซีย,สุรินทร์,1
อินโดนีเซีย,หนองบัวลำภู,1
อินโดนีเซีย,ลำพูน,1
สวิตเซอร์แลนด์,พังงา,44
สวิตเซอร์แลนด์,พระนครศรีอยุธยา,36
สวิตเซอร์แลนด์,ราชบุรี,22
สวิตเซอร์แลนด์,สงขลา,21
สวิตเซอร์แลนด์,ปทุมธานี,21
สวิตเซอร์แลนด์,อุดรธานี,17
สวิตเซอร์แลนด์,กรุงเทพมหานคร,17
สวิตเซอร์แลนด์,นครปฐม,15
สวิตเซอร์แลนด์,ภูเก็ต,15
สวิตเซอร์แลนด์,นครราชสีมา,14
สวิตเซอร์แลนด์,กาญจนบุรี,13
สวิตเซอร์แลนด์,ยะลา,10
สวิตเซอร์แลนด์,บุรีรัมย์,10
สวิตเซอร์แลนด์,มหาสารคาม,9
สวิตเซอร์แลนด์,ปัตตานี,9
สวิตเซอร์แลนด์,อุบลราชธานี,9
สวิตเซอร์แลนด์,นครศรีธรรมราช,9
สวิตเซอร์แลนด์,ศรีสะเกษ,8
สวิตเซอร์แลนด์,ลำปาง,8
สวิตเซอร์แลนด์,นครพนม,8
สวิตเซอร์แลนด์,เชียงราย,8
สวิตเซอร์แลนด์,ชลบุรี,8
สวิตเซอร์แลนด์,สมุทรปราการ,7
สวิตเซอร์แลนด์,เพชรบูรณ์,7
สวิตเซอร์แลนด์,ขอนแก่น,7
สวิตเซอร์แลนด์,สกลนคร,6
สวิตเซอร์แลนด์,ชุมพร,5
สวิตเซอร์แลนด์,นราธิวาส,5
สวิตเซอร์แลนด์,เลย,5
สวิตเซอร์แลนด์,อ่างทอง,5
สวิตเซอร์แลนด์,พิจิตร,5
สวิตเซอร์แลนด์,สุพรรณบุรี,5
สวิตเซอร์แลนด์,ร้อยเอ็ด,4
สวิตเซอร์แลนด์,ประจวบคีรีขันธ์,4
สวิตเซอร์แลนด์,พิษณุโลก,4
สวิตเซอร์แลนด์,สมุทรสงคราม,4
สวิตเซอร์แลนด์,กำแพงเพชร,4
สวิตเซอร์แลนด์,นครสวรรค์,4
สวิตเซอร์แลนด์,ชัยนาท,3
สวิตเซอร์แลนด์,นนทบุรี,3
สวิตเซอร์แลนด์,ลพบุรี,3
